tenant_id,customer_id,external_tx_id,amount,currency,tx_timestamp,classification,merchant_category,device_id,ip_address_hash,location_country,channel,source,notes
550e8400-e29b-41d4-a716-446655440000,672764d9-f906-418d-8355-4411b62bb366,txn-00057,315.04,USD,2025-02-01T22:00:00Z,FALSE_POSITIVE,CRYPTO,device-011,ip-hash-32,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,51fd83e6-0dcd-4148-b8ca-e89e6228fcb9,txn-00058,2012.58,USD,2025-02-01T22:15:00Z,CONFIRMED_FRAUD,CRYPTO,device-ring-3,ip-hash-30,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,c421d45d-6669-4ea1-bb49-f722c87a338b,txn-00059,26.55,USD,2025-02-01T22:30:00Z,FALSE_POSITIVE,RETAIL,device-018,ip-hash-30,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,ed613ee6-3273-4968-b47d-c6826b92af82,txn-00060,366.49,GHS,2025-02-01T22:45:00Z,FALSE_POSITIVE,RETAIL,device-012,ip-hash-49,US,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,51fd83e6-0dcd-4148-b8ca-e89e6228fcb9,txn-00061,2927.39,USD,2025-02-01T23:00:00Z,CONFIRMED_FRAUD,RETAIL,device-ring-3,ip-hash-50,GH,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,2f54dd7c-efcb-4c4e-ae1a-10a699c012e0,txn-00062,498.96,USD,2025-02-01T23:15:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-37,GH,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,756ca5e1-dfef-4fc4-bb44-f5c3ba321b45,txn-00063,138.39,USD,2025-02-01T23:30:00Z,FALSE_POSITIVE,RETAIL,device-008,ip-hash-50,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,c421d45d-6669-4ea1-bb49-f722c87a338b,txn-00064,1903.81,GHS,2025-02-01T23:45:00Z,CONFIRMED_FRAUD,CRYPTO,device-018,ip-hash-26,GH,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,a33b91e6-00ad-4603-9e76-8b6cab0821f8,txn-00065,198.07,GHS,2025-02-02T00:00:00Z,FALSE_POSITIVE,RETAIL,device-022,ip-hash-44,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,6e493456-d626-4f6d-a7de-a740c24925c5,txn-00066,299.6,GHS,2025-02-02T00:15:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-32,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f9298b91-a55e-43e8-88f5-3313ff3dc09e,txn-00067,370.49,USD,2025-02-02T00:30:00Z,FALSE_POSITIVE,RETAIL,device-020,ip-hash-47,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f1021207-3ee3-4991-a9a5-b445314c8cf8,txn-00068,476.02,USD,2025-02-02T00:45:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-18,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,c421d45d-6669-4ea1-bb49-f722c87a338b,txn-00069,306.3,GHS,2025-02-02T01:00:00Z,FALSE_POSITIVE,RETAIL,device-018,ip-hash-12,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,15ef858e-69ab-4933-8b5a-3197feda26bc,txn-00070,227.33,GHS,2025-02-02T01:15:00Z,FALSE_POSITIVE,RETAIL,device-025,ip-hash-36,GH,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,23b30481-729a-4437-aebf-5d1d3f93a401,txn-00071,393.42,GHS,2025-02-02T01:30:00Z,FALSE_POSITIVE,GAMBLING,device-007,ip-hash-29,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,23b30481-729a-4437-aebf-5d1d3f93a401,txn-00072,198.43,GHS,2025-02-02T01:45:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-28,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,902657c4-3bca-452c-8262-226b94e10e9e,txn-00073,204.87,USD,2025-02-02T02:00:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-48,GH,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,b2b850fb-f6cb-4460-ae12-4fe684f63e95,txn-00074,581.05,GHS,2025-02-02T02:15:00Z,FALSE_POSITIVE,CRYPTO,device-023,ip-hash-7,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,672764d9-f906-418d-8355-4411b62bb366,txn-00075,563.67,USD,2025-02-02T02:30:00Z,CONFIRMED_FRAUD,CRYPTO,device-ring-2,ip-hash-36,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,94563568-b3bd-4d66-8f06-de0b49bffece,txn-00076,86.56,GHS,2025-02-02T02:45:00Z,FALSE_POSITIVE,RETAIL,device-027,ip-hash-31,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,2066ffb4-4a04-4f47-9d1b-26fd98b1c654,txn-00077,205.72,USD,2025-02-02T03:00:00Z,CONFIRMED_LEGIT,CRYPTO,device-ring-1,ip-hash-26,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,f9298b91-a55e-43e8-88f5-3313ff3dc09e,txn-00078,125.62,GHS,2025-02-02T03:15:00Z,FALSE_POSITIVE,GAMBLING,device-020,ip-hash-6,GH,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,b54bb828-5a85-4631-aa87-2afcca3ed571,txn-00079,478.92,GHS,2025-02-02T03:30:00Z,FALSE_POSITIVE,RETAIL,device-024,ip-hash-29,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,f1021207-3ee3-4991-a9a5-b445314c8cf8,txn-00080,498.72,USD,2025-02-02T03:45:00Z,FALSE_POSITIVE,RETAIL,device-013,ip-hash-41,GH,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,ce648f5d-46be-444d-864b-1f53fb863fe7,txn-00081,1282.16,GHS,2025-02-02T04:00:00Z,CONFIRMED_FRAUD,GAMBLING,device-ring-1,ip-hash-45,US,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,23b30481-729a-4437-aebf-5d1d3f93a401,txn-00082,229.76,USD,2025-02-02T04:15:00Z,FALSE_POSITIVE,CRYPTO,device-ring-2,ip-hash-17,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,6e493456-d626-4f6d-a7de-a740c24925c5,txn-00083,123.45,USD,2025-02-02T04:30:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-11,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,bbbe5d39-7538-42df-a2fa-7f8c90d764ac,txn-00084,246.75,GHS,2025-02-02T04:45:00Z,FALSE_POSITIVE,RETAIL,device-ring-1,ip-hash-29,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,b2b850fb-f6cb-4460-ae12-4fe684f63e95,txn-00085,204.04,USD,2025-02-02T05:00:00Z,FALSE_POSITIVE,RETAIL,device-023,ip-hash-49,US,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,51fd83e6-0dcd-4148-b8ca-e89e6228fcb9,txn-00086,356.57,GHS,2025-02-02T05:15:00Z,FALSE_POSITIVE,RETAIL,device-015,ip-hash-41,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,672764d9-f906-418d-8355-4411b62bb366,txn-00087,260.24,GHS,2025-02-02T05:30:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-45,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,ed613ee6-3273-4968-b47d-c6826b92af82,txn-00088,442.33,GHS,2025-02-02T05:45:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-8,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,94563568-b3bd-4d66-8f06-de0b49bffece,txn-00089,333.53,GHS,2025-02-02T06:00:00Z,FALSE_POSITIVE,RETAIL,device-027,ip-hash-40,US,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,2f54dd7c-efcb-4c4e-ae1a-10a699c012e0,txn-00090,109.16,GHS,2025-02-02T06:15:00Z,FALSE_POSITIVE,RETAIL,device-006,ip-hash-8,GH,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,2066ffb4-4a04-4f47-9d1b-26fd98b1c654,txn-00091,15.87,USD,2025-02-02T06:30:00Z,FALSE_POSITIVE,RETAIL,device-ring-1,ip-hash-30,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,4bc27d8e-f470-4046-8e38-9697c3da1c15,txn-00092,409.55,GHS,2025-02-02T06:45:00Z,FALSE_POSITIVE,RETAIL,device-029,ip-hash-31,GH,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,3627a528-417e-442d-83a1-6b12ce78d7d6,txn-00093,737.89,USD,2025-02-02T07:00:00Z,FALSE_POSITIVE,RETAIL,device-004,ip-hash-18,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,756ca5e1-dfef-4fc4-bb44-f5c3ba321b45,txn-00094,229.86,GHS,2025-02-02T07:15:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-10,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,53b8e0f1-36d4-45ed-893f-544d81b563c8,txn-00095,437.03,USD,2025-02-02T07:30:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-45,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,94563568-b3bd-4d66-8f06-de0b49bffece,txn-00096,39.7,GHS,2025-02-02T07:45:00Z,FALSE_POSITIVE,GAMBLING,device-027,ip-hash-25,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,3627a528-417e-442d-83a1-6b12ce78d7d6,txn-00097,474.19,GHS,2025-02-02T08:00:00Z,FALSE_POSITIVE,CRYPTO,device-004,ip-hash-7,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,3627a528-417e-442d-83a1-6b12ce78d7d6,txn-00098,525.55,GHS,2025-02-02T08:15:00Z,FALSE_POSITIVE,RETAIL,device-ring-1,ip-hash-22,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,94563568-b3bd-4d66-8f06-de0b49bffece,txn-00099,429.23,GHS,2025-02-02T08:30:00Z,FALSE_POSITIVE,CRYPTO,device-027,ip-hash-35,GH,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,f9298b91-a55e-43e8-88f5-3313ff3dc09e,txn-00100,233.47,USD,2025-02-02T08:45:00Z,FALSE_POSITIVE,RETAIL,device-020,ip-hash-28,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,2066ffb4-4a04-4f47-9d1b-26fd98b1c654,txn-00101,723.22,GHS,2025-02-02T09:00:00Z,FALSE_POSITIVE,RETAIL,device-005,ip-hash-23,US,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,23b30481-729a-4437-aebf-5d1d3f93a401,txn-00102,454.91,USD,2025-02-02T09:15:00Z,FALSE_POSITIVE,GAMBLING,device-ring-2,ip-hash-40,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,4bc27d8e-f470-4046-8e38-9697c3da1c15,txn-00103,189.59,GHS,2025-02-02T09:30:00Z,FALSE_POSITIVE,RETAIL,device-029,ip-hash-17,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f90397b5-4e55-4b66-ab13-b3b4a34e6e59,txn-00104,63.72,GHS,2025-02-02T09:45:00Z,FALSE_POSITIVE,CRYPTO,device-021,ip-hash-41,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,94563568-b3bd-4d66-8f06-de0b49bffece,txn-00105,799.5,USD,2025-02-02T10:00:00Z,FALSE_POSITIVE,CRYPTO,device-027,ip-hash-16,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,35fcf2ba-996e-4d28-810b-def28871df3a,txn-00106,239.71,GHS,2025-02-02T10:15:00Z,CONFIRMED_LEGIT,CRYPTO,device-009,ip-hash-1,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,b54bb828-5a85-4631-aa87-2afcca3ed571,txn-00107,487.62,USD,2025-02-02T10:30:00Z,FALSE_POSITIVE,RETAIL,device-024,ip-hash-40,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,bbbe5d39-7538-42df-a2fa-7f8c90d764ac,txn-00108,518.84,GHS,2025-02-02T10:45:00Z,CONFIRMED_LEGIT,RETAIL,device-ring-1,ip-hash-47,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,53b8e0f1-36d4-45ed-893f-544d81b563c8,txn-00109,144.63,GHS,2025-02-02T11:00:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-34,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,4bc27d8e-f470-4046-8e38-9697c3da1c15,txn-00110,388.07,GHS,2025-02-02T11:15:00Z,FALSE_POSITIVE,GAMBLING,device-029,ip-hash-8,US,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,b54bb828-5a85-4631-aa87-2afcca3ed571,txn-00111,688.81,GHS,2025-02-02T11:30:00Z,CONFIRMED_LEGIT,GAMBLING,device-024,ip-hash-36,US,MOBILE,ANALYST,
